timestamp,ctr,ax_g,ay_g,az_g
2026-02-17T20:17:19.801,-23276,-0.431,0.232,0.817
2026-02-17T20:17:19.850,-23274,-0.533,0.220,0.932
2026-02-17T20:17:19.850,-23273,-0.458,0.165,0.996
2026-02-17T20:17:19.850,-23272,-0.330,0.072,0.996
2026-02-17T20:17:19.899,-23270,-0.047,0.088,0.917
2026-02-17T20:17:19.899,-23269,0.044,0.152,0.891
2026-02-17T20:17:19.899,-23268,0.076,0.155,0.942
2026-02-17T20:17:19.947,-23266,0.132,0.003,1.112
2026-02-17T20:17:19.947,-23265,0.111,-0.083,1.238
2026-02-17T20:17:19.947,-23264,0.141,-0.215,1.231
2026-02-17T20:17:19.996,-23262,0.365,-0.427,1.042
2026-02-17T20:17:19.996,-23261,0.486,-0.570,0.911
2026-02-17T20:17:19.996,-23260,0.579,-0.709,0.875
2026-02-17T20:17:20.044,-23257,0.615,-0.979,0.637
2026-02-17T20:17:20.044,-23256,0.668,-1.117,0.487
2026-02-17T20:17:20.044,-23255,0.768,-1.251,0.402
2026-02-17T20:17:20.093,-23253,0.756,-1.716,0.351
2026-02-17T20:17:20.093,-23252,0.675,-1.848,0.445
2026-02-17T20:17:20.093,-23251,0.608,-1.873,0.402
2026-02-17T20:17:20.142,-23249,0.604,-1.752,0.249
2026-02-17T20:17:20.142,-23248,0.650,-1.455,0.169
2026-02-17T20:17:20.142,-23247,0.809,-1.229,0.166
2026-02-17T20:17:20.191,-23245,0.901,-0.953,0.329
2026-02-17T20:17:20.191,-23244,1.000,-0.735,0.433
2026-02-17T20:17:20.191,-23243,1.057,-0.565,0.514
2026-02-17T20:17:20.239,-23241,1.105,-0.388,0.662
2026-02-17T20:17:20.239,-23240,1.063,-0.328,0.758
2026-02-17T20:17:20.241,-23239,0.998,-0.310,0.850
2026-02-17T20:17:20.288,-23237,0.894,-0.436,0.870
2026-02-17T20:17:20.289,-23236,0.779,-0.458,0.831
2026-02-17T20:17:20.290,-23235,0.695,-0.497,0.708
2026-02-17T20:17:20.337,-23233,0.642,-0.519,0.424
2026-02-17T20:17:20.338,-23232,0.630,-0.497,0.341
2026-02-17T20:17:20.338,-23231,0.640,-0.527,0.326
2026-02-17T20:17:20.386,-23228,0.719,-0.594,0.385
2026-02-17T20:17:20.386,-23227,0.736,-0.613,0.407
2026-02-17T20:17:20.386,-23226,0.775,-0.654,0.435
2026-02-17T20:17:20.434,-23224,0.855,-0.826,0.452
2026-02-17T20:17:20.434,-23223,0.908,-0.926,0.436
2026-02-17T20:17:20.436,-23222,0.969,-1.016,0.400
2026-02-17T20:17:20.483,-23220,1.115,-1.313,0.289
2026-02-17T20:17:20.483,-23219,1.193,-1.545,0.071
2026-02-17T20:17:20.483,-23218,1.188,-1.953,-0.243
2026-02-17T20:17:20.532,-23216,0.745,-3.296,-1.055
2026-02-17T20:17:20.532,-23215,0.369,-3.646,-1.399
2026-02-17T20:17:20.532,-23214,-0.115,-3.655,-1.630
2026-02-17T20:17:20.581,-23212,-1.095,-2.828,-1.845
2026-02-17T20:17:20.581,-23211,-1.708,-1.954,-1.803
2026-02-17T20:17:20.581,-23210,-1.968,-0.977,-1.636
2026-02-17T20:17:20.629,-23208,-2.134,0.552,0.024
2026-02-17T20:17:20.629,-23207,-2.651,1.678,1.368
2026-02-17T20:17:20.630,-23206,-3.170,2.913,2.810
2026-02-17T20:17:20.678,-23204,-2.315,3.416,5.158
2026-02-17T20:17:20.678,-23203,-0.648,2.776,5.559
2026-02-17T20:17:20.678,-23202,1.357,2.528,4.428
2026-02-17T20:17:20.727,-23200,2.885,1.655,1.809
2026-02-17T20:17:20.727,-23199,1.470,1.559,0.783
2026-02-17T20:17:20.727,-23198,0.107,1.406,0.472
2026-02-17T20:17:20.776,-23196,-0.758,0.170,0.473
2026-02-17T20:17:20.777,-23195,-0.801,0.096,0.393
2026-02-17T20:17:20.777,-23194,-0.527,0.221,0.378
2026-02-17T20:17:20.824,-23192,-0.269,0.305,0.705
2026-02-17T20:17:20.824,-23191,-0.273,0.303,0.924
2026-02-17T20:17:20.826,-23190,-0.357,0.263,1.121
2026-02-17T20:17:20.873,-23188,-0.456,0.205,1.323
2026-02-17T20:17:20.874,-23187,-0.426,0.202,1.275
2026-02-17T20:17:20.875,-23186,-0.404,0.254,1.147
2026-02-17T20:17:20.922,-23183,-0.143,0.261,0.863
2026-02-17T20:17:20.922,-23182,-0.101,0.219,0.833
2026-02-17T20:17:20.923,-23181,-0.021,0.061,0.824
2026-02-17T20:17:20.971,-23179,0.078,-0.262,0.975
2026-02-17T20:17:20.972,-23178,0.221,-0.414,0.996
2026-02-17T20:17:20.972,-23177,0.340,-0.438,1.057
2026-02-17T20:17:21.019,-23175,0.638,-0.637,0.822
2026-02-17T20:17:21.019,-23174,0.724,-0.835,0.707
2026-02-17T20:17:21.021,-23173,0.744,-1.040,0.721
2026-02-17T20:17:21.068,-23171,0.799,-1.407,0.662
2026-02-17T20:17:21.069,-23170,0.860,-1.365,0.537
2026-02-17T20:17:21.070,-23169,0.921,-1.350,0.413
2026-02-17T20:17:21.117,-23167,0.986,-1.431,0.452
2026-02-17T20:17:21.117,-23166,0.901,-1.452,0.564
2026-02-17T20:17:21.117,-23165,0.789,-1.405,0.693
2026-02-17T20:17:21.167,-23163,0.778,-1.219,0.748
2026-02-17T20:17:21.167,-23162,0.771,-1.154,0.886
2026-02-17T20:17:21.167,-23161,0.717,-1.066,1.040
2026-02-17T20:17:21.214,-23159,0.613,-0.847,1.205
2026-02-17T20:17:21.214,-23158,0.620,-0.744,1.158
2026-02-17T20:17:21.263,-23157,0.632,-0.643,1.089
2026-02-17T20:17:21.264,-23155,0.608,-0.329,0.928
2026-02-17T20:17:21.265,-23154,0.597,-0.196,0.852
2026-02-17T20:17:21.265,-23153,0.551,-0.069,0.857
2026-02-17T20:17:21.361,-23151,0.492,0.049,0.767
2026-02-17T20:17:21.361,-23150,0.442,-0.021,0.605
2026-02-17T20:17:21.361,-23149,0.407,-0.091,0.511
2026-02-17T20:17:21.361,-23147,0.323,-0.164,0.505
2026-02-17T20:17:21.410,-23145,0.215,-0.009,0.788
2026-02-17T20:17:21.410,-23144,0.478,-0.035,1.313
2026-02-17T20:17:21.410,-23143,0.225,-0.074,1.002
2026-02-17T20:17:21.458,-23141,0.216,-0.050,1.146
2026-02-17T20:17:21.458,-23140,0.134,0.051,1.323
2026-02-17T20:17:21.458,-23139,0.208,0.079,1.425
2026-02-17T20:17:21.507,-23137,0.188,-0.038,1.508
2026-02-17T20:17:21.508,-23136,0.127,-0.320,1.227
2026-02-17T20:17:21.508,-23135,0.078,-0.291,1.013
2026-02-17T20:17:21.556,-23132,0.117,-0.352,1.074
2026-02-17T20:17:21.556,-23131,0.103,-0.249,1.026
2026-02-17T20:17:21.557,-23130,0.135,-0.284,1.057
2026-02-17T20:17:21.604,-23128,0.131,-0.317,1.006
2026-02-17T20:17:21.604,-23127,0.162,-0.440,0.936
2026-02-17T20:17:21.606,-23126,0.166,-0.409,0.871
2026-02-17T20:17:21.653,-23124,0.168,-0.249,0.668
2026-02-17T20:17:21.653,-23123,0.096,-0.367,0.114
2026-02-17T20:17:21.653,-23122,0.255,-0.284,0.745
2026-02-17T20:17:21.702,-23120,0.089,-0.071,0.835
2026-02-17T20:17:21.702,-23119,0.059,-0.090,1.040
2026-02-17T20:17:21.702,-23118,0.091,-0.164,1.024
2026-02-17T20:17:21.751,-23116,0.180,-0.382,0.971
2026-02-17T20:17:21.751,-23115,0.178,-0.340,0.976
2026-02-17T20:17:21.751,-23114,0.167,-0.317,0.961
2026-02-17T20:17:21.799,-23112,0.148,-0.290,0.979
2026-02-17T20:17:21.799,-23111,0.144,-0.272,0.926
2026-02-17T20:17:21.801,-23110,0.116,-0.224,0.922
2026-02-17T20:17:21.848,-23108,0.120,-0.276,0.970
2026-02-17T20:17:21.848,-23107,0.177,-0.255,0.944
2026-02-17T20:17:21.848,-23106,0.141,-0.227,0.987
2026-02-17T20:17:21.897,-23104,0.105,-0.274,0.924
2026-02-17T20:17:21.897,-23103,0.064,-0.230,1.038
2026-02-17T20:17:21.897,-23102,0.122,-0.207,1.001
2026-02-17T20:17:21.946,-23100,0.095,-0.098,0.996
2026-02-17T20:17:21.946,-23099,0.093,-0.100,0.963
2026-02-17T20:17:21.946,-23098,0.095,-0.094,0.930
2026-02-17T20:17:21.994,-23096,0.345,-0.431,0.516
2026-02-17T20:17:21.994,-23095,0.128,2.089,4.344
2026-02-17T20:17:21.994,-23094,0.784,0.261,2.279
2026-02-17T20:17:22.043,-23092,0.326,0.321,1.367
2026-02-17T20:17:22.043,-23091,0.262,0.401,0.984
2026-02-17T20:17:22.043,-23090,0.253,-0.351,0.578
2026-02-17T20:17:22.092,-23088,-0.051,-0.018,1.003
2026-02-17T20:17:22.092,-23087,0.064,-0.042,0.939
2026-02-17T20:17:22.092,-23086,-0.027,-0.014,1.012
2026-02-17T20:17:22.143,-23084,-0.015,-0.007,1.006
2026-02-17T20:17:22.143,-23083,-0.023,-0.028,1.035
2026-02-17T20:17:22.143,-23082,-0.017,-0.029,0.998
2026-02-17T20:17:22.189,-23080,0.000,0.009,1.030
2026-02-17T20:17:22.189,-23079,0.000,0.002,1.023
2026-02-17T20:17:22.189,-23078,-0.005,-0.001,1.023
2026-02-17T20:17:22.191,-23076,-0.009,-0.006,1.020
2026-02-17T20:17:22.238,-23075,-0.011,-0.011,1.022
2026-02-17T20:17:22.239,-23074,-0.012,-0.010,1.023
2026-02-17T20:17:22.239,-23073,-0.012,-0.012,1.021
2026-02-17T20:17:22.287,-23071,-0.012,-0.014,1.025
2026-02-17T20:17:22.288,-23070,-0.012,-0.011,1.023
2026-02-17T20:17:22.288,-23069,-0.011,-0.010,1.017
2026-02-17T20:17:22.336,-23067,-0.006,-0.001,1.025
2026-02-17T20:17:22.336,-23066,-0.003,-0.002,1.019
2026-02-17T20:17:22.336,-23065,-0.001,-0.003,1.027
2026-02-17T20:17:22.384,-23063,-0.003,-0.002,1.016
2026-02-17T20:17:22.384,-23062,-0.004,-0.002,1.027
2026-02-17T20:17:22.386,-23061,-0.009,-0.004,1.022
2026-02-17T20:17:22.433,-23059,-0.011,-0.011,1.025
2026-02-17T20:17:22.433,-23058,-0.011,-0.013,1.020
2026-02-17T20:17:22.433,-23057,-0.010,-0.015,1.019
2026-02-17T20:17:22.482,-23055,-0.010,-0.010,1.023
2026-02-17T20:17:22.482,-23054,-0.009,-0.003,1.017
2026-02-17T20:17:22.482,-23053,-0.006,-0.004,1.025
2026-02-17T20:17:22.531,-23051,-0.003,0.001,1.025
2026-02-17T20:17:22.629,-23050,-0.002,-0.003,1.019
2026-02-17T20:17:22.629,-23049,-0.006,-0.008,1.023
2026-02-17T20:17:22.629,-23047,-0.011,-0.011,1.017
2026-02-17T20:17:22.629,-23046,-0.010,-0.011,1.024
2026-02-17T20:17:22.677,-23043,-0.014,-0.013,1.023
2026-02-17T20:17:22.677,-23042,-0.004,-0.004,1.018
2026-02-17T20:17:22.677,-23041,-0.003,-0.002,1.023
2026-02-17T20:17:22.726,-23039,-0.003,-0.004,1.017
2026-02-17T20:17:22.727,-23038,-0.010,-0.007,1.027
2026-02-17T20:17:22.727,-23037,-0.013,-0.007,1.023
2026-02-17T20:17:22.774,-23035,-0.011,-0.014,1.023
2026-02-17T20:17:22.774,-23034,-0.011,-0.015,1.016
2026-02-17T20:17:22.774,-23033,-0.009,-0.015,1.023
2026-02-17T20:17:22.823,-23031,-0.007,-0.011,1.020
2026-02-17T20:17:22.824,-23030,-0.005,-0.003,1.024
2026-02-17T20:17:22.824,-23029,-0.009,0.000,1.021
2026-02-17T20:17:22.872,-23027,-0.005,0.001,1.018
2026-02-17T20:17:22.872,-23026,-0.004,-0.001,1.028
2026-02-17T20:17:22.873,-23025,-0.005,-0.005,1.016
2026-02-17T20:17:22.921,-23023,-0.010,-0.012,1.025
2026-02-17T20:17:22.921,-23022,-0.007,-0.014,1.026
2026-02-17T20:17:22.922,-23021,-0.014,-0.012,1.023
2026-02-17T20:17:22.969,-23019,-0.009,-0.011,1.022
2026-02-17T20:17:22.969,-23018,-0.011,-0.008,1.021
2026-02-17T20:17:22.971,-23017,-0.009,-0.006,1.022
2026-02-17T20:17:23.067,-23015,-0.005,-0.005,1.023
2026-02-17T20:17:23.067,-23014,-0.005,-0.006,1.019
2026-02-17T20:17:23.068,-23013,-0.005,-0.005,1.021
2026-02-17T20:17:23.069,-23011,-0.009,-0.008,1.022
2026-02-17T20:17:23.116,-23009,-0.009,-0.010,1.021
2026-02-17T20:17:23.117,-23008,-0.011,-0.013,1.023
2026-02-17T20:17:23.117,-23007,-0.010,-0.009,1.020
2026-02-17T20:17:23.164,-23005,-0.006,-0.007,1.022
2026-02-17T20:17:23.164,-23004,-0.007,-0.007,1.016
2026-02-17T20:17:23.164,-23003,-0.005,-0.006,1.021
2026-02-17T20:17:23.213,-23001,-0.006,-0.004,1.020
2026-02-17T20:17:23.213,-23000,-0.006,-0.002,1.019
2026-02-17T20:17:23.213,-22999,-0.009,-0.006,1.026
2026-02-17T20:17:23.262,-22997,-0.007,-0.011,1.022
2026-02-17T20:17:23.262,-22996,-0.005,-0.012,1.020
2026-02-17T20:17:23.262,-22995,-0.003,-0.008,1.024
2026-02-17T20:17:23.311,-22993,-0.006,-0.005,1.020
2026-02-17T20:17:23.311,-22992,-0.009,-0.008,1.022
2026-02-17T20:17:23.311,-22991,-0.007,-0.010,1.018
2026-02-17T20:17:23.359,-22989,-0.012,-0.012,1.021
2026-02-17T20:17:23.359,-22988,-0.012,-0.012,1.022
2026-02-17T20:17:23.359,-22987,-0.009,-0.012,1.022
2026-02-17T20:17:23.409,-22985,-0.005,-0.011,1.021
2026-02-17T20:17:23.409,-22984,-0.004,-0.006,1.022
2026-02-17T20:17:23.409,-22983,-0.004,-0.005,1.022
2026-02-17T20:17:23.457,-22980,-0.006,-0.006,1.023
2026-02-17T20:17:23.458,-22979,-0.007,-0.006,1.024
2026-02-17T20:17:23.458,-22978,-0.005,-0.006,1.021
2026-02-17T20:18:50.818,-15291,-0.010,-0.009,1.021
2026-02-17T20:18:50.818,-15290,-0.011,-0.008,1.021
2026-02-17T20:18:50.818,-15289,-0.011,-0.010,1.018
2026-02-17T20:18:50.865,-15287,-0.006,0.003,1.024
2026-02-17T20:18:50.865,-15286,-0.002,0.022,1.022
2026-02-17T20:18:50.867,-15285,-0.008,-0.002,1.022
2026-02-17T20:18:50.914,-15283,-0.018,-0.035,1.021
2026-02-17T20:18:50.915,-15282,-0.017,-0.004,1.021
2026-02-17T20:18:50.915,-15281,-0.006,-0.002,1.022
2026-02-17T20:18:50.963,-15279,-0.015,-0.022,1.020
2026-02-17T20:18:50.964,-15278,-0.009,-0.005,1.021
2026-02-17T20:18:50.964,-15277,-0.012,-0.020,1.021
2026-02-17T20:18:51.012,-15275,-0.011,-0.011,1.020
2026-02-17T20:18:51.013,-15274,-0.008,0.000,1.021
2026-02-17T20:18:51.013,-15273,-0.010,-0.006,1.021
2026-02-17T20:18:51.062,-15271,-0.011,-0.007,1.019
2026-02-17T20:18:51.062,-15270,-0.010,-0.010,1.021
2026-02-17T20:18:51.062,-15269,-0.020,-0.045,1.020
2026-02-17T20:18:51.111,-15266,-0.010,-0.010,1.023
2026-02-17T20:18:51.111,-15265,-0.011,-0.008,1.021
2026-02-17T20:18:51.111,-15264,-0.008,-0.005,1.021
2026-02-17T20:18:51.158,-15262,-0.011,-0.007,1.024
2026-02-17T20:18:51.159,-15261,-0.009,-0.008,1.023
2026-02-17T20:18:51.159,-15260,-0.010,-0.008,1.021
2026-02-17T20:18:51.207,-15258,-0.011,-0.009,1.020
2026-02-17T20:18:51.207,-15257,-0.011,-0.009,1.023
2026-02-17T20:18:51.207,-15256,-0.012,-0.010,1.023
2026-02-17T20:18:51.256,-15254,-0.010,-0.010,1.023
2026-02-17T20:18:51.256,-15253,-0.011,-0.011,1.022
2026-02-17T20:18:51.257,-15252,-0.011,-0.009,1.022
2026-02-17T20:18:51.306,-15250,-0.009,-0.007,1.021
2026-02-17T20:18:51.306,-15249,-0.011,-0.009,1.022
2026-02-17T20:18:51.306,-15248,-0.011,-0.007,1.021
2026-02-17T20:18:51.353,-15246,-0.080,0.001,1.019
2026-02-17T20:18:51.354,-15245,0.021,-0.003,1.020
2026-02-17T20:18:51.355,-15244,-0.006,-0.008,1.021
2026-02-17T20:18:51.402,-15242,-0.020,-0.006,1.022
2026-02-17T20:18:51.402,-15241,-0.017,-0.004,1.024
2026-02-17T20:18:51.402,-15240,-0.028,-0.010,1.022
2026-02-17T20:18:51.450,-15238,-0.011,-0.020,1.014
2026-02-17T20:18:51.450,-15237,-0.020,-0.009,1.030
2026-02-17T20:18:51.452,-15236,-0.005,-0.019,1.031
2026-02-17T20:18:51.452,-15234,-0.004,-0.022,1.015
2026-02-17T20:18:51.499,-15233,-0.001,-0.003,1.033
2026-02-17T20:18:51.499,-15232,0.016,-0.002,1.019
2026-02-17T20:18:51.499,-15231,0.019,-0.004,1.021
2026-02-17T20:18:51.548,-15229,0.021,-0.002,1.021
2026-02-17T20:18:51.548,-15228,0.006,-0.005,1.024
2026-02-17T20:18:51.548,-15227,0.030,-0.007,1.020
2026-02-17T20:18:51.597,-15225,0.017,-0.013,1.014
2026-02-17T20:18:51.597,-15224,0.000,-0.007,1.014
2026-02-17T20:18:51.598,-15223,0.066,0.004,1.014
2026-02-17T20:18:51.646,-15221,0.043,-0.006,1.020
2026-02-17T20:18:51.646,-15220,0.051,-0.006,1.015
2026-02-17T20:18:51.646,-15219,0.042,-0.006,1.018
2026-02-17T20:18:51.694,-15217,0.028,0.000,1.018
2026-02-17T20:18:51.694,-15216,-0.033,0.021,1.005
2026-02-17T20:18:51.694,-15215,0.056,0.017,1.010
2026-02-17T20:18:51.743,-15213,0.022,-0.019,1.036
2026-02-17T20:18:51.744,-15212,-0.008,-0.008,1.022
2026-02-17T20:18:51.744,-15211,-0.013,-0.005,1.021
2026-02-17T20:18:51.792,-15209,-0.006,-0.013,1.024
2026-02-17T20:18:51.793,-15208,-0.009,0.002,1.019
2026-02-17T20:18:51.793,-15207,-0.008,-0.008,1.022
